schema_version,run_id,gate,asset_id,asset_manifest_sha,substrate,image_digest,model_shas,git_commit,timestamp_utc,concurrency,status,error_kind,error_msg,stt_ttft_ms,llm_ttft_ms,llm_decode_ms_per_tok,tts_first_audio_ms,e2e_ms,metrics,extras
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0011,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.237243,1,ok,,,,,,,,"{'wer': 1.0, 'ref_text_normalized': 'could we reschedule the thursday consultation to early next week ', 'hyp_text_normalized': ' i think that s the point of time ', 'stratum': 'neutral'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0024,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.313948,1,ok,,,,,,,,"{'wer': 0.9, 'ref_text_normalized': 'i really need to speak with somebody in charge this is the third time i ve called and gotten nowhere ', 'hyp_text_normalized': ' i think i m going to me ', 'stratum': 'neutral'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0032,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.517017,1,ok,,,,,,,,"{'wer': 0.875, 'ref_text_normalized': 'could you tell me where you re located ', 'hyp_text_normalized': ' thank you very much ', 'stratum': 'neutral'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0055,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.598140,1,ok,,,,,,,,"{'wer': 0.95, 'ref_text_normalized': 'whats the hourly rate i just need a number to compare with another firm we got a quote from yesterday ', 'hyp_text_normalized': ' i don t know svely where did i look at you look at me ', 'stratum': 'neutral'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0095,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.660411,1,ok,,,,,,,,"{'wer': 1.5, 'ref_text_normalized': 'are you open through five today ', 'hyp_text_normalized': ' i m not going to say i m sorry ', 'stratum': 'neutral'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0102,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.777236,1,ok,,,,,,,,"{'wer': 0.9, 'ref_text_normalized': 'yeah i really need to talk to an attorney can you put me through to whoever s available right now ', 'hyp_text_normalized': ' i don t know what i m going to go to be able to their', 'stratum': 'stressed'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0109,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.859927,1,ok,,,,,,,,"{'wer': 0.8947368421052632, 'ref_text_normalized': 'what are your hours just need to know if i can swing by after work today around six fifteen ', 'hyp_text_normalized': ' oh i m going to go i m at the school i m at the moment ', 'stratum': 'stressed'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0170,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.919412,1,ok,,,,,,,,"{'wer': 0.875, 'ref_text_normalized': 'what are your hours i keep getting voicemail ', 'hyp_text_normalized': ' i don t know ', 'stratum': 'stressed'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0175,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:02.979740,1,ok,,,,,,,,"{'wer': 1.0, 'ref_text_normalized': 'please can the attorney call me back today ', 'hyp_text_normalized': ' thank you ', 'stratum': 'stressed'}",{}
1.0,88de756209e945c9894b963b0e0fdc99,g2,g711-0192,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:21:03.046527,1,ok,,,,,,,,"{'wer': 0.8571428571428571, 'ref_text_normalized': 'don t transfer me again i want get me an attorney on the phone ', 'hyp_text_normalized': ' please me being i would be able to three your time ', 'stratum': 'stressed'}",{}
